Doctor Name,City,Specialization,Doctor Qualification,Experience(Years),Total_Reviews,Patient Satisfaction Rate(%age),Avg Time to Patients(mins),Wait Time(mins),Hospital Address,Doctors Link,Fee(PKR)
Prof. Dr. Salman Ahmed Tipu,ISLAMABAD,"Urologist, Sexologist, Andrologist","MBBS, FRCS (General Surgery), FCPS (Urology)",0.46153846153846156,0.2607344083932388,0.9253731343283581,0.23404255319148937,0.12222222222222223,"Executive Clinics &amp; Pharmacy, bahria town, Islamabad",https://www.marham.pk/doctors/rawalpindi/urologist/prof-dr-salman-ahmed-tipu#reviews-scroll,0.2
Dr. Azimullah Asif Goraya,ISLAMABAD,Sexologist,"MBBS, MPH, M.PHIL , PHD(Sexology)",0.826923076923077,0.03361181270643093,0.9253731343283581,0.25531914893617025,0.2111111111111111,"Dr Azimullah Clinic, G-9, Islamabad",https://www.marham.pk/doctors/quetta/sexologist/dr-azimullah-asif-goraya#reviews-scroll,0.3
Dr. Muhammad Akram Kumbhar,ISLAMABAD,"Urologist, Sexologist","MBBS, M.S (Urology)",0.2692307692307693,0.01709733825529435,0.9402985074626865,0.23404255319148937,0.12222222222222223,No Address Available,https://www.marham.pk/online-consultation/urologist/islamabad/dr-muhammad-akram-kumbhar-11269#reviews-scroll,0.1
Dr. Ahmed Sajjad,ISLAMABAD,"Urologist, Sexologist, Andrologist","MBBS, FCPS (Urology)",0.6153846153846154,0.07518943073635127,0.9552238805970149,0.23404255319148937,0.12222222222222223,"Medcity International Hospital, F-8, Islamabad",https://www.marham.pk/doctors/islamabad/urologist/dr-ahmed-sajjad#reviews-scroll,0.4
Dr. Fayyaz H Ali Bangash,ISLAMABAD,"Urologist, Sexologist, Andrologist","MBBS, MS (Urology)",0.09615384615384616,0.04507480085486692,0.9402985074626865,0.23404255319148937,0.12222222222222223,"Care+ Medical Center, G-8 Markaz, Islamabad",https://www.marham.pk/doctors/islamabad/urologist/dr-fayyaz-h-ali-bangash#reviews-scroll,0.2
Dr. Kashif Bangash,ISLAMABAD,"Urologist, Sexologist, Andrologist","MBBS, FCPS (Urology)",0.23076923076923078,0.01185156401787449,0.9552238805970149,0.23404255319148937,0.12222222222222223,"Life Care International Hospital, G-10 Markaz, Islamabad",https://www.marham.pk/doctors/islamabad/urologist/dr-kashif-bangash#reviews-scroll,0.22
Dr. Ajmal Osman,ISLAMABAD,"Medical Specialist, Sexologist, Diabetologist","MBBS, MCPS, MPH",0.5,0.023314552166310475,0.9253731343283581,0.23404255319148937,0.12222222222222223,"Fatima Clinic, F-10, Islamabad",https://www.marham.pk/doctors/islamabad/medical-specialist/dr-ajmal-osman#reviews-scroll,0.2
Dr. Irfan Ahmed Jamal,ISLAMABAD,"Urologist, Sexologist, Andrologist","MBBS, MCPS (Surgery), FCPS (Urology)",0.25000000000000006,0.0021371672819117935,0.8805970149253731,0.23404255319148937,0.12222222222222223,"Life Care International Hospital, G-10 Markaz, Islamabad",https://www.marham.pk/doctors/islamabad/urologist/dr-irfan-ahmed-jamal#reviews-scroll,0.22
Dr. Faisal Rauf,ISLAMABAD,"Endourologist, Sexologist, Andrologist","MBBS, MRCS (UK), FRCS (UK",0.23076923076923078,0.01670876238585584,0.9850746268656717,0.23404255319148937,0.12222222222222223,"Islamabad International Hospital &amp; Research Center, Sector E, Islamabad",https://www.marham.pk/doctors/islamabad/endourologist/dr-faisal-rauf#reviews-scroll,0.2
Dr. Ehsan Ul Haque,ISLAMABAD,"Urologist, Sexologist, Andrologist","MBBS, FCPS (Urology)",0.1153846153846154,0.03846901107441228,0.9701492537313433,0.23404255319148937,0.12222222222222223,"Abid Hospital, Blue Area G-7, Islamabad",https://www.marham.pk/doctors/islamabad/urologist/dr-ehsan-ul-haque#reviews-scroll,0.2
Prof. Dr. R Brigadier Amer Sabih Hydri,ISLAMABAD,"Ent Specialist, Ent Surgeon, Ent Specialist","MBBS , PGDLO , MCPS , FCPS",0.5961538461538461,0.12842432484942687,0.9552238805970149,0.25531914893617025,0.13333333333333333,"Nelson Medical Complex, Abid Majeed Road, Rawalpindi",https://www.marham.pk/doctors/islamabad/ent-specialist/prof-dr-r-brigadier-amer-sabih-hydri#reviews-scroll,0.15
Prof. Dr. Tallat Najeeb,ISLAMABAD,"Ent Surgeon, Ent Specialist","MBBS, FCPS (ENT), MCPS (ENT), FICS (USA)",0.5384615384615384,0.03361181270643093,0.8955223880597015,0.23404255319148937,0.12222222222222223,"Maroof International Hospital, F-10/3 Markaz, Islamabad",https://www.marham.pk/doctors/islamabad/ent-surgeon/prof-dr-tallat-najeeb#reviews-scroll,0.2
Dr. Riaz Khan,ISLAMABAD,Ent Specialist,"M.D (Basic Medical Qualification), D.L.O (Oto-Rhino-Laryngology)",0.5961538461538461,0.006605789780454634,0.9999999999999999,0.17021276595744683,0.11111111111111112,"Begum Jan Hospital, Tramari, Islamabad",https://www.marham.pk/doctors/islamabad/ent-specialist/dr-riaz-khan#reviews-scroll,0.08
Dr. Wajih Ud Din Shinwari,ISLAMABAD,"Ent Surgeon, Ent Specialist","MBBS, FCPS (ENT), MS (ENT)",0.21153846153846156,0.014571595103944046,0.9850746268656717,0.23404255319148937,0.12222222222222223,"Islamabad ENT Clinic, fazle haq, Islamabad",https://www.marham.pk/doctors/islamabad/ent-surgeon/dr-wajih-ud-din-shinwari#reviews-scroll,0.2
Dr. Junaid Shahzad,ISLAMABAD,"Ent Surgeon, Ent Surgeon","MBBS, FCPS (ENT), MAAO-HNS(USA)",0.21153846153846156,0.055760637264425886,0.9701492537313433,0.23404255319148937,0.14444444444444446,"Advanced International Hospital, G-8 Markaz, Islamabad",https://www.marham.pk/doctors/islamabad/ent-specialist/dr-junaid-shahzad#reviews-scroll,0.2
Dr. Sanam Saqib,ISLAMABAD,Ent Specialist,"MBBS, MS ENT , Diploma In Aesthetic Medicine",0.1153846153846154,0.0023314552166310474,0.9999999999999999,0.12765957446808512,0.11111111111111112,"Fatima Hospital, koral interchange, Islamabad",https://www.marham.pk/doctors/islamabad/ent-specialist/dr-sanam-saqib#reviews-scroll,0.07
Dr. Muhammad Imran Malik,ISLAMABAD,Ent Specialist,"MBBS, FCPS (ENT)",0.07692307692307693,0.0007771517388770158,0.9999999999999999,0.12765957446808512,0.1,"Shaafi International Hospital, PWD Town, Islamabad",https://www.marham.pk/doctors/islamabad/ent-specialist/dr-muhammad-imran-malik#reviews-scroll,0.25
Dr. Saif Ullah Khan,ISLAMABAD,Ent Specialist,"MBBS, FCPS (Oto Rhino Laryngology)",0.3269230769230769,0.0015543034777540316,0.8358208955223881,0.12765957446808512,0.13333333333333333,"Hashmi Medical &amp; ICSI Centre, G-11 Markaz, Islamabad",https://www.marham.pk/doctors/islamabad/ent-specialist/dr-saif-ullah-khan#reviews-scroll,0.25
Prof. Dr. Sayed Nusrat Raza,ISLAMABAD,Ent Specialist,"MBBS, FCPS (Oto-Rhino-Laryngology), FRCS (ENT)",0.5961538461538461,0.01185156401787449,0.9552238805970149,0.19148936170212766,0.13333333333333333,"Fauji Foundation Hospital, Main Jhelum Road, Rawalpindi",https://www.marham.pk/doctors/rawalpindi/ent-specialist/prof-dr-sayed-nusrat-raza#reviews-scroll,0.15
Dr. Abid Niazi,ISLAMABAD,Ent Specialist,"MBBS, FCPS (Otorhinolaryngology)",0.0673076923076923,0.0009714396735962697,0.9999999999999999,0.21276595744680854,0.08888888888888889,"Sarf Hospital, F-10, Islamabad",https://www.marham.pk/doctors/islamabad/ent-specialist/dr-abid-niazi#reviews-scroll,0.1
Dr. Yasir Khan,ISLAMABAD,Ent Specialist,"MBBS, FCPS (Oto Rhino Laryngology)",0.15384615384615385,0.0011657276083155237,0.7910447761194029,0.21276595744680854,0.14444444444444446,"Clinics and Diagnostics Hospital, G-13, Islamabad",https://www.marham.pk/doctors/islamabad/ent-specialist/dr-yasir-khan#reviews-scroll,0.2
Assoc. Prof. Dr. Sadaf Raffat,ISLAMABAD,Ent Specialist,"MBBS, FCPS (Oto-Rhino- Laryngology)",0.17307692307692307,0.0013600155430347777,0.8208955223880597,0.23404255319148937,0.12222222222222223,No Address Available,https://www.marham.pk/online-consultation/ent-specialist/islamabad/assoc-prof-dr-sadaf-raffat-7210#reviews-scroll,0.12000000000000001
Dr. Lt Col R Shahzad Saeed,ISLAMABAD,"Eye Surgeon, Eye Specialist","MBBS, MCPS, FCPS (Ophth), FCPS (Vitreo-Retinal Surgery)",0.5192307692307693,0.06897221682533515,0.9850746268656717,0.2765957446808511,0.14444444444444446,"Islamabad Eye Center, Islamabad, Blue Area G-7, Islamabad",https://www.marham.pk/doctors/islamabad/eye-surgeon/dr-lt-col-r-shahzad-saeed#reviews-scroll,0.1
Dr. Muhammad Siddique,ISLAMABAD,Eye Surgeon,"MBBS, Diploma in Ophthalmic Medicine &amp; Surgery (DOMS)",0.17307692307692307,0.0007771517388770158,0.9999999999999999,0.25531914893617025,0.11111111111111112,"Munawar Memorial Hospital, Chakwal, Chakwal",https://www.marham.pk/doctors/islamabad/eye-surgeon/dr-muhammad-siddique#reviews-scroll,0.1
Dr. Muhammad Amjad,ISLAMABAD,Eye Surgeon,"MBBS, CCT (Ophthalmology), Pediatric Vitreoretinal Fellowship, F.R.C.OPHTH",0.3076923076923077,0.0013600155430347777,0.9999999999999999,0.2765957446808511,0.1,"Alshifa eye clinics, Blue Area, Islamabad",https://www.marham.pk/doctors/rawalpindi/eye-surgeon/dr-muhammad-amjad#reviews-scroll,0.21000000000000002
Prof. Dr. Salahuddin Ahmad,ISLAMABAD,Eye Surgeon,"MBBS, DOMS, MCPS, FCPS, FRCS Edinburgh UK, FRCS Glasgow UK",0.6153846153846154,0.01904021760248689,0.9999999999999999,0.25531914893617025,0.11111111111111112,"Ishaq Eye Hospital, Bahria Town, Islamabad",https://www.marham.pk/doctors/rawalpindi/eye-surgeon/prof-dr-salahuddin-ahmad#reviews-scroll,0.15
Assoc. Prof. Dr. Ayyaz Hussain Awan,ISLAMABAD,Eye Specialist,"MBBS, DO, FCPS Glaucoma and Phaco surgeon",0.5961538461538461,0.002525743151350301,0.8955223880597015,0.25531914893617025,0.11111111111111112,"South East Hospital,, (Opposite Police station Defence A on Ghazi road), Islamabad",https://www.marham.pk/doctors/rawalpindi/eye-surgeon/assoc-prof-dr-ayyaz-hussain-awan#reviews-scroll,0.2
Assoc. Prof. Dr. Surgeon Waqar Ahmad,ISLAMABAD,Eye Surgeon,"MBBS, DOMS, MCPS",0.46153846153846156,0.007965805323489412,0.9701492537313433,0.3617021276595745,0.16666666666666669,"Dr Waqar Ahmad Eye Clinic, G-7, Islamabad",https://www.marham.pk/doctors/islamabad/eye-surgeon/assoc-prof-dr-surgeon-waqar-ahmad#reviews-scroll,0.12000000000000001
Dr. Ali Gohar,ISLAMABAD,Eye Surgeon,"MBBS, MCPS, B.Sc",0.19230769230769235,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Naqaish Medicare, I-8, Islamabad",No Link Available,0.2
Asst. Prof. Dr. Muhammad Usman Arshad,ISLAMABAD,Eye Surgeon,"MBBS, MRCS (Edinburgh), FCPS, FRCS, FICO UK.",0.21153846153846156,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"South East Hospital,, (Opposite Police station Defence A on Ghazi road), Islamabad",No Link Available,0.2
Assoc. Prof. Dr. Farrah Islam,ISLAMABAD,Eye Surgeon,"MBBS, FCPS, FRCS",0.3076923076923077,0.0009714396735962697,0.9999999999999999,0.3191489361702128,0.044444444444444446,"Islam Eye Centre and Medicare, pakland plaza, Islamabad",https://www.marham.pk/doctors/islamabad/eye-surgeon/assoc-prof-dr-farrah-islam#reviews-scroll,0.2
Dr. Tahir Farooq,ISLAMABAD,Eye Surgeon,"MBBS, FCPS (Ophthalmology)",0.2884615384615385,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Premium Internationl Hospital, G8 Markaz, Islamabad",No Link Available,0.2
Prof. Dr. Yasin Durrani,ISLAMABAD,Eye Surgeon," MBBS , DO , FRCOphth,(Lon) ",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Maroof International Hospital, F-10/3 Markaz, Islamabad",No Link Available,0.14
Dr. Muhammad Naqaish Sadiq,ISLAMABAD,Eye Surgeon,"MBBS, FCPS, FRCS, CHPE(PARE)",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Naqaish Surgery, I-8, Islamabad",No Link Available,0.2
Prof. Dr. Inayat Ullah Khan,ISLAMABAD,Neuro Surgeon,"MBBS, FRCS (Neuro Surgery), FRCS (Surgery)",0.5576923076923077,0.21157956090926755,0.9402985074626865,0.23404255319148937,0.18888888888888888,"Kulsum International Hospital, Blue Area G-7, Islamabad",https://www.marham.pk/doctors/islamabad/neuro-surgeon/prof-dr-inayat-ullah-khan#reviews-scroll,0.5
Prof. Dr. Sajid Nazir Bhatti,ISLAMABAD,Neuro Surgeon,"MBBS, CPS (Neuro Surgery), MS, Fellowship Neurosurgery (USA), Fellowship Neurosurgery (Germany)",0.5576923076923077,0.11035554692053624,0.9253731343283581,0.25531914893617025,0.15555555555555556,"Maxhealth Hospital, 12-K Markaz Rd, G-8, Islamabad",https://www.marham.pk/doctors/islamabad/neuro-surgeon/prof-dr-sajid-nazir-bhatti#reviews-scroll,0.2
Assoc. Prof. Dr. Riaz Ur Rehman,ISLAMABAD,Neuro Surgeon,"MBBS, FCPS (NeuroSurgery)",0.3269230769230769,0.007965805323489412,0.9701492537313433,0.17021276595744683,0.11111111111111112,"Saeed International Hospital, G-8 Markaz, Islamabad",https://www.marham.pk/doctors/islamabad/neuro-surgeon/assoc-prof-dr-riaz-ur-rehman#reviews-scroll,0.25
Dr. Muhammad Abbas Khan,ISLAMABAD,Neuro Surgeon,"MBBS, FCPS (Neurosurgery)",0.13461538461538464,0.01768020205945211,0.9701492537313433,0.25531914893617025,0.1,"Dr Atta Khan Hospital and Pharmacy, Airport Housing Society, Rawalpindi",https://www.marham.pk/doctors/swabi/neuro-surgeon/dr-muhammad-abbas-khan#reviews-scroll,0.3
Dr. Alamgir Khan,ISLAMABAD,Neuro Surgeon,"MBBS, FCPS (Neuro Surgery)",0.13461538461538464,0.010102972605401205,0.9999999999999999,0.23404255319148937,0.12222222222222223,"Islamabad Specialist Clinic F8 Markaz, Sector F, Islamabad",https://www.marham.pk/doctors/islamabad/neuro-surgeon/dr-alamgir-khan#reviews-scroll,0.15
Dr. Asim Shahzad,ISLAMABAD,Neuro Surgeon,"MBBS, MS (Neuro Surgery)",0.1153846153846154,0.00019428793471925395,0.9999999999999999,0.25531914893617025,0.33333333333333337,"Care+ Medical Center, G-8 Markaz, Islamabad",https://www.marham.pk/doctors/islamabad/neuro-surgeon/dr-asim-shahzad#reviews-scroll,0.2
Dr. Wasim Anwer Mir,ISLAMABAD,Neuro Surgeon," MBBS , MS (N.S) , FACS (USA) , NWFNS (Korea) , MAO SPINE ",0.25000000000000006,0.010685836409558967,0.9999999999999999,0.23404255319148937,0.26666666666666666,"Capital Diagnostic Centre, G-8, Islamabad",https://www.marham.pk/doctors/islamabad/neuro-surgeon/dr-wasim-anwer-mir#reviews-scroll,0.2
Dr. Muhammad Farooq Sherzada,ISLAMABAD,Neuro Surgeon,"MBBS, FCPS, Clinical Fellowship In Spine Surgery, Fellowship in Full Endoscopic Spine Surgery, Fellowship in Interventional Pain &amp; Spine",0.13461538461538464,0.01768020205945211,0.9999999999999999,0.25531914893617025,0.2111111111111111,"Quaid-E-Azam International Hospital, Main Peshawar Road, Islamabad",https://www.marham.pk/doctors/peshawar/neuro-surgeon/dr-muhammad-farooq-sherzada#reviews-scroll,0.35000000000000003
Prof. Dr. Syed Naeem Haider,ISLAMABAD,Neuro Surgeon,"MBBS, MS (Surgery)",0.6538461538461539,0.021760248688556444,0.9850746268656717,0.2765957446808511,0.17777777777777778,"Capital Diagnostic Centre (Blue Area), Blue Area G-7, Islamabad",https://www.marham.pk/doctors/islamabad/neuro-surgeon/prof-dr-syed-naeem-haider#reviews-scroll,0.3
Dr. Sohaib Azhar,ISLAMABAD,Neuro Surgeon, MBBS ,0.07692307692307693,0.0003885758694385079,0.9999999999999999,0.23404255319148937,0.12222222222222223,"Health Care Center, Faisal Town, Islamabad",https://www.marham.pk/doctors/islamabad/neuro-surgeon/dr-sohaib-azhar#reviews-scroll,0.060000000000000005
Dr. Muhib Ur Rehman,ISLAMABAD,Neuro Surgeon," MBBS , Ms (Neurosurgery) ",0.23076923076923078,0.0003885758694385079,0.9999999999999999,0.46808510638297873,0.0,"Capital Diagnostic Centre (Blue Area), Blue Area G-7, Islamabad",https://www.marham.pk/doctors/islamabad/neuro-surgeon/dr-muhib-ur-rehman#reviews-scroll,0.15
Dr. Niaz Ahmad Khan,ISLAMABAD,Neuro Surgeon,"MBBS, FCPS, (Neuro Surgery)",0.3269230769230769,0.0011657276083155237,0.7910447761194029,0.3191489361702128,0.18888888888888888,"HM Diagnostic Center, G-8, Islamabad",https://www.marham.pk/doctors/islamabad/neuro-surgeon/dr-niaz-ahmad-khan#reviews-scroll,0.2
Dr. Zafar Ahmed,KARACHI,Dermatologist,"MBBS, CRCP, D.DERM (Thailand ), Diploma in Dermato-Surgery (Bangkok), Research Course (UK)",0.5,0.5020400233145522,0.9552238805970149,0.25531914893617025,0.11111111111111112,"Skin Laser &amp; Cosmetology Center, Saddar, Karachi",https://www.marham.pk/doctors/karachi/dermatologist/dr-zafar-ahmed#reviews-scroll,0.15
Dr. Ibnat Islam,KARACHI,Dermatologist,"MBBS, FCPS (Dermatology)*",0.15384615384615385,0.029726054012045856,0.9701492537313433,0.21276595744680854,0.11111111111111112,"Fatima Dental and Skin Care, Gulzar E Hijri Scheme 33, Karachi",https://www.marham.pk/doctors/karachi/dermatologist/dr-ibnat-islam#reviews-scroll,0.07
Dr. Khurram Mushir,KARACHI,Dermatologist,"MBBS, D-Derma (UK), MSc",0.21153846153846156,0.0788809014960171,0.9552238805970149,0.2765957446808511,0.22222222222222224,"Dr Aisha Health Vision Hospital, Bahadarabad, Karachi",https://www.marham.pk/doctors/karachi/dermatologist/dr-khurram-mushir#reviews-scroll,0.2
Dr. Nosheen Waheed,KARACHI,"Dermatologist, Cosmetologist, Aesthetic Physician","MBBS, D-Derm",0.3076923076923077,0.004468622498542841,0.9999999999999999,0.17021276595744683,0.14444444444444446,"Darul Sehat Hospital, Gulistan-e-Jauhar - Block 4A, Karachi",https://www.marham.pk/doctors/karachi/dermatologist/dr-nosheen-waheed#reviews-scroll,0.1
Dr. Summaya Jamal,KARACHI,Dermatologist,"MBBS, MCPS (Dermatology), Certified from American Academy of Aesthetic Medicine (USA)",0.13461538461538464,0.22440256460073832,0.9552238805970149,0.25531914893617025,0.14444444444444446,"Imam Clinic, North Nazimabad, Karachi",https://www.marham.pk/doctors/karachi/dermatologist/dr-summaya-jamal#reviews-scroll,0.2
Dr. Warda Amin Shaikh,KARACHI,General Practitioner,"MBBS, MCPS ( Dermatology)",0.038461538461538464,0.04818340781037498,0.9104477611940299,0.14893617021276595,0.12222222222222223,"The Derm and Dental clinic, Gulshan e Iqbal, Karachi",https://www.marham.pk/doctors/karachi/dermatologist/dr-warda-amin-shaikh#reviews-scroll,0.05
Dr. Syed Muhammad Rizwan,KARACHI,Dermatologist,"MBBS, MSc ( DERMATOLOGY SKILLS AND TREATMENT ) (UK)",0.3461538461538462,0.03147464542451914,0.9552238805970149,0.21276595744680854,0.11111111111111112,"Darul Shifa Skin Center &amp; General Clinic, North Nazimabad, Karachi",https://www.marham.pk/doctors/karachi/dermatologist/dr-syed-muhammad-rizwan#reviews-scroll,0.060000000000000005
Dr. Naeem Iqbal,KARACHI,Dermatologist,"MBBS, MCPS ( DERMATOLOGY )",0.7115384615384616,0.03050320575092287,0.9850746268656717,0.21276595744680854,0.16666666666666669,"Lifeline Hospital, North Nazimabad, Karachi",https://www.marham.pk/doctors/karachi/dermatologist/dr-naeem-iqbal#reviews-scroll,0.2
Dr. Anita Kazi,KARACHI,Dermatologist,"MBBS , Diploma In Dermatology",0.1153846153846154,0.10705265203030892,0.9850746268656717,0.2765957446808511,0.12222222222222223,"Doctors Plaza, The Plaza Hospital, Do Talwar, Karachi",https://www.marham.pk/doctors/karachi/dermatologist/dr-anita-kazi#reviews-scroll,0.3
Dr. Zain Latif,KARACHI,Dermatologist,"MBBS, Diploma In Dermatology &amp; Dermasurgeory ( Japan ), ( Fellowship training in cutaneous &amp; laser surgery (Thailand)",0.1153846153846154,0.01826306586360987,0.8955223880597015,0.12765957446808512,0.07777777777777778,"Wellcare skin and hair transplant center, Karachi, Karachi",https://www.marham.pk/doctors/karachi/dermatologist/dr-zain-latif#reviews-scroll,0.15
Dr. Brig Rtd Ajmal Rashid,KARACHI,"Dermatologist, Dermatologist","MBBS, D Derm, MCPS, FCPS",0.6346153846153846,0.014960170973382553,0.9701492537313433,0.2765957446808511,0.07777777777777778,"Health Icon Medical And Diagnostic Centre, Gulshan e Iqbal, Karachi",https://www.marham.pk/doctors/karachi/dermatologist/dr-brig-rtd-ajmal-rashid#reviews-scroll,0.2
Dr. Kinza Hussain,KARACHI,Dermatologist,"MBBS, Diploma in Dermatology",0.038461538461538464,0.005440062172139111,0.9552238805970149,0.23404255319148937,0.07777777777777778,"Darul Sehat Hospital, Gulistan-e-Jauhar - Block 4A, Karachi",https://www.marham.pk/doctors/lahore/dermatologist/dr-kinza-hussain#reviews-scroll,0.15
Prof. Dr. Arif Herekar,KARACHI,Neurologist,"MBBS, MCPS (Medicine), MD Neurology, Masters In Adult Neurology, Masters In Child Neurology, Diploma In Tropical Medicine",0.7307692307692307,0.13813872158538956,0.9253731343283581,0.23404255319148937,0.12222222222222223,"Hilal-E-Ahmar House Hospital, Clifton, Karachi",https://www.marham.pk/doctors/karachi/neuro-physician/prof-dr-arif-herekar#reviews-scroll,0.35000000000000003
